2024-10-16 14:57:02,21.44,65.23
2024-10-16 14:57:04,21.43,65.21
2024-10-16 14:57:06,21.42,65.2
2024-10-16 14:57:08,21.43,65.18
2024-10-16 14:57:10,21.43,65.18
2024-10-16 14:57:12,21.43,65.19
2024-10-16 14:57:14,21.43,65.14
2024-10-16 14:57:16,21.42,65.15
2024-10-16 14:57:18,21.42,65.14
2024-10-16 14:57:20,21.43,65.13
2024-10-16 14:57:22,21.4,65.12
2024-10-16 14:57:24,21.42,65.11
2024-10-16 14:57:26,21.43,65.08
2024-10-16 14:57:28,21.41,65.09
2024-10-16 14:57:30,21.42,65.08
2024-10-16 14:57:32,21.42,65.06
2024-10-16 14:57:34,21.43,65.07
2024-10-16 14:57:36,21.43,65.07
2024-10-16 14:57:38,21.43,65.07
2024-10-16 14:57:40,21.42,65.08
2024-10-16 14:57:42,21.43,65.07
2024-10-16 14:57:44,21.41,65.07
2024-10-16 14:57:46,21.44,65.07
2024-10-16 14:57:48,21.42,65.07
2024-10-16 14:57:50,21.43,65.08
2024-10-16 14:57:52,21.41,65.09
2024-10-16 14:57:54,21.43,65.1
2024-10-16 14:57:57,21.42,65.11
2024-10-16 14:57:59,21.43,65.1
2024-10-16 14:58:01,21.41,65.1
2024-10-16 14:58:03,21.44,65.11
2024-10-16 14:58:05,21.43,65.11
2024-10-16 14:58:07,21.42,65.12
2024-10-16 14:58:09,21.44,65.1
2024-10-16 14:58:11,21.43,65.09
2024-10-16 14:58:13,21.4,65.11
2024-10-16 14:58:15,21.43,65.1
2024-10-16 14:58:17,21.41,65.1
2024-10-16 14:58:19,21.41,65.1
2024-10-16 14:58:21,21.43,65.11
2024-10-16 14:58:23,21.43,65.11
2024-10-16 14:58:25,21.43,65.1
2024-10-16 14:58:27,21.42,65.1
2024-10-16 14:58:29,21.42,65.1
2024-10-16 14:58:31,21.44,65.08
2024-10-16 14:58:33,21.41,65.1
2024-10-16 14:58:35,21.45,65.11
2024-10-16 14:58:37,21.42,65.09
2024-10-16 14:58:39,21.41,65.08
2024-10-16 14:58:41,21.42,65.11
2024-10-16 14:58:43,21.4,65.09
2024-10-16 14:58:45,21.42,65.09
2024-10-16 14:58:47,21.42,65.08
2024-10-16 14:58:49,21.44,65.09
2024-10-16 14:58:51,21.43,65.1
2024-10-16 14:58:53,21.4,65.11
2024-10-16 14:58:55,21.41,65.11
2024-10-16 14:58:57,21.42,65.16
2024-10-16 14:58:59,21.43,65.16
2024-10-16 14:59:01,21.41,65.2
2024-10-16 14:59:03,21.42,65.21
2024-10-16 14:59:05,21.4,65.22
2024-10-16 14:59:07,21.43,65.25
2024-10-16 14:59:09,21.4,65.27
2024-10-16 14:59:11,21.41,65.3
2024-10-16 14:59:13,21.41,65.28
2024-10-16 14:59:15,21.44,65.31
2024-10-16 14:59:17,21.38,65.27
2024-10-16 14:59:19,21.41,65.3
2024-10-16 14:59:21,21.4,65.31
2024-10-16 14:59:23,21.41,65.34
2024-10-16 14:59:25,21.4,65.32
2024-10-16 14:59:27,21.41,65.33
2024-10-16 14:59:29,21.41,65.33
2024-10-16 14:59:31,21.41,65.37
2024-10-16 14:59:33,21.4,65.36
2024-10-16 14:59:35,21.41,65.41
2024-10-16 14:59:37,21.4,65.41
2024-10-16 14:59:39,21.42,65.45
2024-10-16 14:59:41,21.4,65.44
2024-10-16 14:59:43,21.41,65.47
2024-10-16 14:59:45,21.42,65.47
2024-10-16 14:59:47,21.42,65.53
2024-10-16 14:59:49,21.41,65.52
2024-10-16 14:59:51,21.41,65.51
2024-10-16 14:59:53,21.4,65.53
2024-10-16 14:59:55,21.41,65.52
2024-10-16 14:59:57,21.4,65.56
2024-10-16 14:59:59,21.39,65.56
2024-10-16 15:00:01,21.39,65.59
2024-10-16 15:00:03,21.39,65.57
2024-10-16 15:00:05,21.4,65.56
2024-10-16 15:00:07,21.4,65.56
2024-10-16 15:00:09,21.4,65.6
2024-10-16 15:00:11,21.39,65.6
2024-10-16 15:00:13,21.41,65.6
2024-10-16 15:00:15,21.38,65.6
2024-10-16 15:00:17,21.39,65.57
2024-10-16 15:00:19,21.38,65.58
2024-10-16 15:00:21,21.39,65.59
2024-10-16 15:00:23,21.38,65.57
2024-10-16 15:00:25,21.37,65.59
2024-10-16 15:00:27,21.37,65.58
2024-10-16 15:00:29,21.38,65.56
2024-10-16 15:00:31,21.39,65.53
2024-10-16 15:00:33,21.39,65.5
2024-10-16 15:00:35,21.38,65.49
2024-10-16 15:00:37,21.36,65.53
2024-10-16 15:00:39,21.38,65.5
2024-10-16 15:00:41,21.36,65.51
2024-10-16 15:00:43,21.39,65.52
2024-10-16 15:00:45,21.38,65.55
2024-10-16 15:00:47,21.38,65.55
2024-10-16 15:00:49,21.37,65.56
2024-10-16 15:00:51,21.38,65.55
2024-10-16 15:00:53,21.38,65.57
2024-10-16 15:00:55,21.37,65.59
2024-10-16 15:00:58,21.37,65.59
2024-10-16 15:01:00,21.36,65.59
2024-10-16 15:01:02,21.38,65.58
2024-10-16 15:01:04,21.39,65.59
2024-10-16 15:01:06,21.37,65.6
2024-10-16 15:01:08,21.37,65.6
2024-10-16 15:01:10,21.36,65.61
2024-10-16 15:01:12,21.35,65.6
2024-10-16 15:01:14,21.36,65.6
2024-10-16 15:01:16,21.36,65.63
2024-10-16 15:01:18,21.39,65.57
2024-10-16 15:01:20,21.34,65.57
2024-10-16 15:01:22,21.37,65.57
2024-10-16 15:01:24,21.37,65.59
2024-10-16 15:01:26,21.37,65.6
2024-10-16 15:01:28,21.36,65.62
2024-10-16 15:01:30,21.35,65.64
2024-10-16 15:01:32,21.37,65.61
2024-10-16 15:01:34,21.37,65.62
2024-10-16 15:01:36,21.36,65.61
2024-10-16 15:01:38,21.35,65.61
2024-10-16 15:01:40,21.36,65.63
2024-10-16 15:01:42,21.35,65.65
2024-10-16 15:01:44,21.35,65.62
2024-10-16 15:01:46,21.36,65.64
2024-10-16 15:01:48,21.36,65.66
2024-10-16 15:01:50,21.34,65.67
2024-10-16 15:01:54,21.37,65.64
2024-10-16 15:01:56,21.36,65.65
2024-10-16 15:01:58,21.36,65.67
2024-10-16 15:02:00,21.34,65.66
2024-10-16 15:02:02,21.38,65.68
2024-10-16 15:02:04,21.36,65.68
2024-10-16 15:02:06,21.36,65.7
2024-10-16 15:02:08,21.34,65.7
2024-10-16 15:02:10,21.36,65.74
2024-10-16 15:02:12,21.36,65.7
2024-10-16 15:02:14,21.35,65.7
2024-10-16 15:02:16,21.35,65.72
2024-10-16 15:02:18,21.35,65.73
2024-10-16 15:02:20,21.36,65.75
2024-10-16 15:02:22,21.38,65.75
2024-10-16 15:02:24,21.38,65.77
2024-10-16 15:02:26,21.36,65.71
2024-10-16 15:02:28,21.36,65.72
2024-10-16 15:02:30,21.37,65.69
2024-10-16 15:02:32,21.35,65.7
2024-10-16 15:02:34,21.37,65.67
2024-10-16 15:02:36,21.37,65.68
2024-10-16 15:02:38,21.36,65.69
2024-10-16 15:02:40,21.33,65.7
2024-10-16 15:02:42,21.36,65.7
2024-10-16 15:02:44,21.34,65.72
2024-10-16 15:02:46,21.35,65.7
2024-10-16 15:02:48,21.36,65.7
2024-10-16 15:02:50,21.37,65.67
2024-10-16 15:02:52,21.37,65.67
2024-10-16 15:02:54,21.36,65.65
2024-10-16 15:02:56,21.35,65.65
2024-10-16 15:02:58,21.36,65.61
2024-10-16 15:03:00,21.36,65.63
2024-10-16 15:03:02,21.36,65.61
2024-10-16 15:03:04,21.36,65.65
2024-10-16 15:03:06,21.36,65.59
2024-10-16 15:03:08,21.36,65.61
2024-10-16 15:03:10,21.37,65.62
2024-10-16 15:03:12,21.35,65.61
2024-10-16 15:03:14,21.36,65.6
2024-10-16 15:03:16,21.37,65.59
2024-10-16 15:03:18,21.36,65.59
2024-10-16 15:03:20,21.37,65.62
2024-10-16 15:03:22,21.39,65.61
2024-10-16 15:03:24,21.38,65.61
2024-10-16 15:03:26,21.36,65.62
2024-10-16 15:03:28,21.37,65.62
2024-10-16 15:03:30,21.36,65.63
2024-10-16 15:03:32,21.37,65.62
2024-10-16 15:03:34,21.36,65.63
2024-10-16 15:03:36,21.35,65.63
2024-10-16 15:03:38,21.37,65.62
2024-10-16 15:03:40,21.37,65.63
2024-10-16 15:03:42,21.37,65.61
2024-10-16 15:03:44,21.36,65.64
2024-10-16 15:03:46,21.36,65.6
2024-10-16 15:03:48,21.36,65.59
2024-10-16 15:03:50,21.37,65.59
2024-10-16 15:03:52,21.35,65.59
2024-10-16 15:03:54,21.37,65.57
2024-10-16 15:03:56,21.37,65.58
2024-10-16 15:03:58,21.36,65.58
2024-10-16 15:04:01,21.37,65.56
2024-10-16 15:04:03,21.36,65.56
2024-10-16 15:04:05,21.37,65.54
2024-10-16 15:04:07,21.36,65.55
2024-10-16 15:04:09,21.38,65.54
2024-10-16 15:04:11,21.37,65.52
2024-10-16 15:04:13,21.37,65.51
2024-10-16 15:04:15,21.37,65.52
2024-10-16 15:04:17,21.36,65.52
2024-10-16 15:04:19,21.38,65.51
2024-10-16 15:04:21,21.36,65.52
2024-10-16 15:04:23,21.37,65.54
2024-10-16 15:04:25,21.38,65.51
2024-10-16 15:04:27,21.39,65.5
2024-10-16 15:04:29,21.36,65.5
2024-10-16 15:04:31,21.36,65.5
2024-10-16 15:04:33,21.37,65.5
2024-10-17 17:32:22,22.83,52.98
2024-10-17 17:32:24,22.82,53.47
2024-10-17 17:32:26,22.83,54.15
2024-10-17 17:32:28,22.82,54.64
2024-10-17 17:32:30,22.81,54.48
2024-10-17 17:32:32,22.82,54.37
2024-10-17 17:32:34,22.82,54.32
2024-10-17 17:32:36,22.81,54.16
2024-10-17 17:32:38,22.82,53.92
2024-10-17 17:32:40,22.82,53.73
2024-10-17 17:32:42,22.83,53.58
2024-10-17 17:32:44,22.82,53.5
2024-10-17 17:32:46,22.81,53.42
2024-10-17 17:32:48,22.8,53.37
2024-10-17 17:32:50,22.83,53.31
2024-10-17 17:32:52,22.84,53.23
2024-10-17 17:32:54,22.82,53.21
2024-10-17 17:32:56,22.83,53.19
2024-10-17 17:32:58,22.79,53.12
2024-10-17 17:33:00,22.8,53.06
2024-10-17 17:33:02,22.81,53.05
2024-10-17 17:33:04,22.83,53.16
2024-10-17 17:33:06,22.82,53.19
2024-10-17 17:33:08,22.85,53.2
2024-10-17 17:33:10,22.82,53.3
2024-10-17 17:33:12,22.81,53.32
2024-10-17 17:33:14,22.81,53.31
2024-10-17 17:33:16,22.81,53.31
2024-10-17 17:33:18,22.81,53.33
2024-10-17 17:33:20,22.79,53.26
2024-10-17 17:33:22,22.85,53.21
2024-10-17 17:33:24,22.79,53.16
2024-10-17 17:33:26,22.83,53.12
2024-10-17 17:33:28,22.84,53.07
2024-10-17 17:33:30,22.83,53.34
2024-10-17 17:33:32,22.83,53.89
2024-10-17 17:33:34,22.85,53.93
2024-10-17 17:33:36,22.81,53.71
2024-10-17 17:33:38,22.8,53.31
2024-10-17 17:33:40,22.8,53.07
2024-10-17 17:33:42,22.79,52.97
2024-10-17 17:33:44,22.77,52.86
2024-10-17 17:33:46,22.77,52.85
2024-10-17 17:33:48,22.76,52.77
2024-10-17 17:33:50,22.75,52.73
2024-10-17 17:33:52,22.74,52.73
2024-10-17 17:33:54,22.75,52.78
2024-10-17 17:33:56,22.73,52.78
2024-10-17 17:33:58,22.71,52.78
2024-10-17 17:34:00,22.69,52.79
2024-10-17 17:34:02,22.7,52.87
2024-10-17 17:34:04,22.69,52.87
2024-10-17 17:34:06,22.68,52.94
2024-10-17 17:34:08,22.67,52.95
2024-10-17 17:34:10,22.66,53.0
2024-10-17 17:34:12,22.64,53.01
2024-10-17 17:34:14,22.64,53.06
2024-10-17 17:34:16,22.65,53.09
2024-10-17 17:34:18,22.62,53.17
2024-10-17 17:34:20,22.63,53.14
2024-10-17 17:34:22,22.6,53.16
2024-10-17 17:34:24,22.61,53.14
2024-10-17 17:34:26,22.6,53.12
2024-10-17 17:34:28,22.6,53.12
2024-10-17 17:34:30,22.56,53.14
2024-10-17 17:34:32,22.57,53.2
2024-10-17 17:34:34,22.55,53.21
2024-10-17 17:34:36,22.57,53.26
2024-10-17 17:34:38,22.55,53.27
2024-10-17 17:34:40,22.54,53.34
2024-10-17 17:34:43,22.54,53.32
2024-10-17 17:34:45,22.52,53.33
2024-10-17 17:34:47,22.51,53.31
2024-10-17 17:34:49,22.51,53.33
2024-10-17 17:34:51,22.53,53.35
2024-10-17 17:34:53,22.51,53.35
2024-10-17 17:34:55,22.51,53.34
2024-10-17 17:34:57,22.5,53.35
2024-10-17 17:34:59,22.5,53.39
2024-10-17 17:35:01,22.51,53.4
2024-10-17 17:35:03,22.47,53.4
2024-10-17 17:35:05,22.48,53.44
2024-10-17 17:35:07,22.47,53.42
2024-10-17 17:35:09,22.47,53.46
2024-10-17 17:35:11,22.47,53.48
2024-10-17 17:35:13,22.46,53.49
2024-10-17 17:35:15,22.47,53.5
2024-10-17 17:35:17,22.46,53.5
2024-10-17 17:35:19,22.46,53.55
2024-10-17 17:35:21,22.45,53.53
2024-10-17 17:35:23,22.46,53.57
2024-10-17 17:35:25,22.44,53.55
2024-10-17 17:35:27,22.45,53.56
2024-10-17 17:35:29,22.44,53.57
2024-10-17 17:35:31,22.44,53.57
2024-10-17 17:35:33,22.42,53.62
2024-10-17 17:35:35,22.44,53.63
2024-10-17 17:35:37,22.43,53.58
2024-10-17 17:35:39,22.41,53.6
2024-10-17 17:35:41,22.42,53.64
2024-10-17 17:35:43,22.42,53.6
2024-10-17 17:35:45,22.43,53.62
2024-10-17 17:35:47,22.4,53.62
2024-10-17 17:35:49,22.41,53.62
2024-10-17 17:35:51,22.43,53.64
2024-10-17 17:35:53,22.4,53.63
2024-10-17 17:35:55,22.4,53.65
2024-10-17 17:35:57,22.41,53.67
2024-10-17 17:35:59,22.39,53.63
2024-10-17 17:36:01,22.4,53.7
2024-10-17 17:36:03,22.4,53.69
2024-10-17 17:36:05,22.39,53.66
2024-10-17 17:36:07,22.41,53.7
2024-10-17 17:36:09,22.38,53.71
2024-10-17 17:36:11,22.37,53.7
2024-10-17 17:36:13,22.39,53.73
2024-10-17 17:36:15,22.38,53.72
2024-10-17 17:36:17,22.38,53.76
2024-10-17 17:36:19,22.37,53.74
2024-10-17 17:36:21,22.38,53.74
2024-10-17 17:36:23,22.37,53.78
2024-10-17 17:36:25,22.36,53.78
2024-10-17 17:36:27,22.38,53.82
2024-10-17 17:36:29,22.36,53.89
2024-10-17 17:36:31,22.35,53.94
2024-10-17 17:36:33,22.35,53.95
2024-10-17 17:36:35,22.36,53.94
2024-10-17 17:36:37,22.36,53.89
2024-10-17 17:36:39,22.36,53.89
2024-10-17 17:36:41,22.36,53.91
2024-10-17 17:36:43,22.35,53.93
2024-10-17 17:36:45,22.35,53.94
2024-10-17 17:36:47,22.33,53.99
2024-10-17 17:36:49,22.33,53.97
2024-10-17 17:36:51,22.35,53.99
2024-10-17 17:36:53,22.33,53.96
2024-10-17 17:36:55,22.35,53.94
2024-10-17 17:36:57,22.32,53.93
2024-10-17 17:36:59,22.33,53.99
2024-10-17 17:37:01,22.34,53.97
2024-10-17 17:37:03,22.31,53.96
2024-10-17 17:37:05,22.32,53.95
2024-10-17 17:37:07,22.32,53.93
2024-10-17 17:37:09,22.31,53.93
2024-10-17 17:37:11,22.31,53.92
2024-10-17 17:37:13,22.32,53.97
2024-10-17 17:37:15,22.3,53.96
2024-10-17 17:37:17,22.32,53.99
2024-10-17 17:37:19,22.3,53.98
2024-10-17 17:37:21,22.3,54.0
2024-10-17 17:37:23,22.32,54.02
2024-10-17 17:37:25,22.31,54.01
2024-10-17 17:37:27,22.29,54.05
2024-10-17 17:37:29,22.32,54.04
2024-10-17 17:37:31,22.31,54.03
2024-10-17 17:37:33,22.28,54.07
2024-10-17 17:37:35,22.31,54.06
2024-10-17 17:37:37,22.29,54.04
2024-10-17 17:37:39,22.29,54.01
2024-10-17 17:37:41,22.31,54.06
2024-10-17 17:37:43,22.28,54.02
2024-10-17 17:37:46,22.28,54.01
2024-10-17 17:37:48,22.29,54.01
2024-10-17 17:37:50,22.31,53.99
2024-10-17 17:37:52,22.3,53.97
2024-10-17 17:37:54,22.28,53.99
2024-10-17 17:37:56,22.29,53.99
2024-10-17 17:37:58,22.29,53.98
2024-10-17 17:38:00,22.31,53.98
2024-10-17 17:38:02,22.28,54.0
2024-10-17 17:38:04,22.27,53.99
2024-10-17 17:38:06,22.29,54.0
2024-10-17 17:38:08,22.29,54.01
2024-10-17 17:38:10,22.28,53.98
2024-10-17 17:38:12,22.29,53.99
2024-10-17 17:38:14,22.29,53.99
2024-10-17 17:38:16,22.28,54.01
2024-10-17 17:38:18,22.29,53.98
2024-10-17 17:38:20,22.28,54.0
2024-10-17 17:38:22,22.27,53.97
2024-10-17 17:38:24,22.26,53.96
2024-10-17 17:38:26,22.28,53.97
2024-10-17 17:38:28,22.25,54.0
2024-10-17 17:38:30,22.27,54.03
2024-10-17 17:38:32,22.27,53.97
2024-10-17 17:38:34,22.28,54.01
2024-10-17 17:38:36,22.25,54.01
2024-10-17 17:38:38,22.26,54.03
2024-10-17 17:38:40,22.27,54.05
2024-10-17 17:38:42,22.27,54.02
2024-10-17 17:38:44,22.28,54.04
2024-10-17 17:38:46,22.28,54.04
2024-10-17 17:38:48,22.26,54.04
2024-10-17 17:38:50,22.27,54.06
2024-10-17 17:38:52,22.27,54.02
2024-10-17 17:38:54,22.25,54.07
2024-10-17 17:38:56,22.27,54.01
2024-10-17 17:38:58,22.26,54.02
2024-10-17 17:39:00,22.25,54.02
2024-10-17 17:39:02,22.25,54.03
2024-10-17 17:39:04,22.25,54.03
2024-10-17 17:39:06,22.27,54.06
2024-10-17 17:39:08,22.24,54.02
2024-10-17 17:39:10,22.25,54.04
2024-10-17 17:39:12,22.26,54.04
2024-10-17 17:39:14,22.27,54.03
2024-10-17 17:39:16,22.27,54.04
2024-10-17 17:39:18,22.26,54.07
2024-10-17 17:39:20,22.27,54.06
2024-10-17 17:39:22,22.27,54.07
2024-10-17 17:39:24,22.25,54.09
2024-10-17 17:39:26,22.24,54.06
2024-10-17 17:39:28,22.25,54.04
2024-10-17 17:39:30,22.25,54.06
2024-10-17 17:39:32,22.26,54.05
2024-10-17 17:39:34,22.26,54.06
2024-10-17 17:39:36,22.24,54.06
2024-10-17 17:39:38,22.27,54.05
2024-10-17 17:39:40,22.24,54.07
2024-10-17 17:39:42,22.24,54.09
2024-10-17 17:39:44,22.25,54.06
2024-10-17 17:39:46,22.25,54.07
2024-10-17 17:39:48,22.25,54.08
2024-10-17 17:39:50,22.26,54.07
2024-10-17 17:39:52,22.25,54.06
2024-10-17 17:39:54,22.25,54.06
2024-10-17 17:39:56,22.26,54.09
2024-10-17 17:39:58,22.27,54.05
2024-10-17 17:40:00,22.25,54.04
2024-10-17 17:40:02,22.26,54.04
2024-10-17 17:40:04,22.24,54.06
2024-10-17 17:40:06,22.24,54.05
2024-10-17 17:40:08,22.26,54.05
2024-10-17 17:40:10,22.24,54.01
2024-10-17 17:40:12,22.25,54.03
2024-10-17 17:40:14,22.25,54.04
2024-10-17 17:40:16,22.25,54.02
2024-10-17 17:40:18,22.26,54.04
2024-10-17 17:40:20,22.25,54.02
2024-10-17 17:40:22,22.27,54.07
2024-10-17 17:40:24,22.23,54.04
2024-10-17 17:40:26,22.23,54.08
2024-10-17 17:40:28,22.25,54.02
2024-10-17 17:40:30,22.23,54.08
2024-10-17 17:40:32,22.25,54.04
2024-10-17 17:40:34,22.24,54.06
2024-10-17 17:40:36,22.25,54.05
2024-10-17 17:40:38,22.24,54.06
2024-10-17 17:40:40,22.23,54.07
2024-10-17 17:40:42,22.23,54.05
2024-10-17 17:40:44,22.23,54.06
2024-10-17 17:40:46,22.25,54.06
2024-10-17 17:40:49,22.25,54.07
2024-10-17 17:40:51,22.24,54.1
2024-10-17 17:40:53,22.24,54.08
2024-10-17 17:40:55,22.24,54.07
2024-10-17 17:40:57,22.25,54.1
2024-10-17 17:40:59,22.23,54.05
2024-10-17 17:41:01,22.24,54.07
2024-10-17 17:41:03,22.24,54.09
2024-10-17 17:41:05,22.25,54.13
